ConvThread,MessageID,Date,Message,UserID
47,1833164,2023-11-25,"Разве я сказала, что надо ставить крест на всём??
Странная вы...
Я только сказала, что веры в мольфаров нет. И надо быть готовым ко всему.
Но жизнь продолжается даже в таких условиях.
Я на днях купила целый букет декоративных еловых веточек. Новый год на носу...",1026597707
47,1833626,2023-11-25,Та це ж сарказм ))),527880671
48,1831481,2023-11-23,"Не розганяйте дурню, немає там сарказму.",466453403
49,1831275,2023-11-23,"Це дійсно гарне рішення і ідея, що чіткі строки служби полегшать і проблему мобілізації. Є велика різниця, йти на невизначений строк, немов назавжди, або йти на півтора року.
Для багатьох армія- це буде можливість заробити і це не сарказм.",5441998913
50,1831199,2023-11-23,"Та то ж сарказм був, не починайте розгоняти. Натяк на те, що всім по...ти на уйгурів, ніхто не помічає, що там відбувається геноцид.",958323632
51,1823577,2023-11-18,Це треба було ще зробити 24:02!,969567499
51,1823585,2023-11-18,Не хотите поехать помочь?,842090640
51,1823624,2023-11-18,"Тітонько, в мене член родини в ЗСУ з квітня 2022р. Так що ваш сарказм не за адресою.",969567499
52,1813502,2023-11-13,Ви хочете посадити Пастора ?  Кацапи зайшли в Україну ще в 2014,5471721079
52,1813538,2023-11-13,"кацап💩, так, він для тебе ""пастор кровавий"", тому бійся! 😁",6477606111
52,1813569,2023-11-13,"Те , що ви не знайомі з терміном "" сарказм""  , не моя проблема , а ваша. Людина написала   , що треба посадити тих , хто пропустив русню в Україну , не уточнюючи  час . От і все . До Пастора - лише повага.",5471721079
53,1812035,2023-11-13,,6035936725
54,1811913,2023-11-13,"Ну чому,передвиборча агітація проводиться,доречі,дуже успішно проводиться за допомогою тригерів,обсирань військових,опозиції.Наприклад,Андрій Ісаєнко,який на г+г серіалах світиться,сказав,що хоче повернення російської мови,щоб його донька мала почитати Чехова в оригіналі,не українських чи західних письменників,а Чехова.Іваніца нахвалює Зе,який він герой і як сам актор окропом пісяв,що Зе прийшов до влади та нарешті навів порядок(то вторгення це порядок),на Фаріон накинулися і до речі,в Азові пошкодували,тому що зрозуміли,що їх використала зесєкта..
Зайдіть в кожен паблік зелений,де раніше маскувалися,а зараз не про війну та військових,а Зе,єрмак,гетманцев-які маладци,пам'ятник ставити(сарказм)",476070493
55,1811051,2023-11-12,"Не, я проста ведаю што сарказм ды іронія былі накіраваны на тое каб мяне паддзець) Паддзела мяне - атрымай у адказ.",5717424534
56,1802138,2023-11-08,А діти тут до чого?🤦🤦🤦Дорослі дяді і тьоті хай один з одним розбираються,1498729427
56,1802141,2023-11-08,"й я ж кажу, ні в якому разі ніякого Майдану.",407805232
56,1802142,2023-11-08,"Якщо це не сарказм,то най буде",1498729427
57,1796034,2023-11-06,Якої? Православної? (сарказм),1312501717
58,1793511,2023-11-05,,476070493
59,1791498,2023-11-04,"І так, Пане Гончаренко, якщо ви ситуацію не бачите чи не знаєте, то в нас давно НАТО армія ( сарказм).
В частині давно все "" не на часі"" , стройка кабінетів, білити ьардюри, стригти травичку, збривати бороду бо комусь не подобається, і багато багато іншого.",377838935
60,1788413,2023-11-02,,600378106
61,1788411,2023-11-02,,600378106
61,1788412,2023-11-02,"Конструктиву не чекати, тільки унилий і заїжджений сарказм?",518498216
62,1787750,2023-11-02,,6035936725
63,1786804,2023-11-01,,5213817496
64,1779281,2023-10-28,https://www.youtube.com/watch?v=--yaUNc8z9g,6323288908
65,1778079,2023-10-28,"Коли совкі згадують ковбасу по 2,20 та як добре жилося, нагадайте їм, що ще був туалетний папір в асортименті, який коштував 3 коп. А дорогий папір 10 коп. але ціна не мало різниці, пальці все рівно ставали чорні.",414953205
65,1778088,2023-10-28,Только в совке выписывали гозеты что бы было чем тереть жопу 😂😂😂,5118526280
65,1778173,2023-10-28,"Дякую, що оцінили мій сарказм",414953205
66,1768106,2023-10-23,"Це що за насіння таке, що 4 мішка коштує 3,2 ляма грн??? Автор нічого не наплутав???",1290925868
66,1768671,2023-10-23,То сарказм ж!,5389470739
66,1768672,2023-10-23,"Я не зрозумів сарказму🙂.
Написали б, що миші з'їли - тоді було б зрозуміло😄",1290925868
67,1768671,2023-10-23,То сарказм ж!,5389470739
68,1760501,2023-10-18,"Сподіваюсь, що це сарказм?",1813145471
69,1760122,2023-10-17,"Боже, я видимо после твоей недолекции обязательно послушаю тебя и изменю своё мнение по этому поводу, ты так старался спасибо",790953892
69,1760135,2023-10-17,"Шкода,що нещиро дякуєш,""недолекцию"", з такими немає сенсу говорити,звичайний малорос !",6168469715
69,1760137,2023-10-17,"Это был сарказм, а так пошёл нахуй",790953892
70,1759231,2023-10-17,Це сарказм?,798706310
71,1759142,2023-10-17,Пий вчасно таблетки і не ходи голосувати: все буде добре 😉,5955211572
71,1759165,2023-10-17,Конструктив буде? Чи лише сарказм?,1485655538
71,1759175,2023-10-17,Це не сарказм: це мої щирі рекомендації.,5955211572
72,1759136,2023-10-17,Хто сказав що ми підтримуємо Ізраїль? Цахал дітей і жінок своїми ракетними атаками по житлових районах Гази вбив більше ніж Хамас. І хто з них тоді справжні терористи?,1485655538
72,1759142,2023-10-17,Пий вчасно таблетки і не ходи голосувати: все буде добре 😉,5955211572
72,1759165,2023-10-17,Конструктив буде? Чи лише сарказм?,1485655538
73,1751651,2023-10-13,"Это сарказм. Может не совсем удачный,если вы не поняли о чем.",1248522048
74,1751105,2023-10-12,"А ви спитайте у тих, хто працює на цих полях. Вам дадуть відповідь. Таке враження, що на це не поля, які годують, а заповідні зони. Ви, мвбуть, забули, що в Україні щанепад цукрової галузі був?",5122968859
74,1751112,2023-10-12,"А ви почитайте значення слів ""стьоб"" і ""тролінг"", будь ласка!",506362790
74,1751114,2023-10-12,"Дякую за пораду. Ми не тутешні, загубились в ваших ""тролінгах"". Мені ближче сарказм.",5122968859
75,1748498,2023-10-12,"Поделитесь этим смыслом, или это сарказм?",832632823
76,1735667,2023-10-08,"Капец, боты прибежали, требуют ответа за избиение людей на подвалах. Всех в бан",384392037
76,1735672,2023-10-08,"Канечно в бан,ведь ты за то ,чтобы сакуры закупали вместо Дронов?
И вместо нормальной реабилитации для вояк, отправлять обратно на 0 ,чтобы точно не вернулся никто",392650222
76,1735676,2023-10-08,Это был сарказм,384392037
77,1733471,2023-10-07,"Я б на вашому місці не висловлювалась про релігійні вподобання людей. Бо в Україні є також ""схиблені православні"" ,які на пасху святять ковбасу та алкоголь та обціловують незрозумілі ікони, що по Біблії є гріхом. І права жінок в Україні теж дивна річ. Вони наче є, але їх наче і немає. Насилля над жінками Є у всьому світі без виключення. Вбивають і знущаються над жінками і в Америці і в Європі і в арабських країнах. Також Є мусульманська віра, а є террористи, які вважають себе мусульманами  і це різні речі. Є крадії земель. Це Росія, Арменія, Китай, Греція та Ізраїль. Я проти террористів та їхніх методів. Це божевілля. Але не можна красти землі безкарно. Рано чи пізно прилітає бумеранг за скоєне .",6364424960
77,1733661,2023-10-07,"ні, я буду висловлюватись про релігійні вподобання, бо твердо переконаний що російське православіє і радикальне мусульманство, то є дві найстрашніші секти в світі! але якщо мусульмани є і абсолютно адекватні, я б їх назвав світськими, то це точно не стосується палестини. досить робити підміну понять! в Україні ніхто не забє тебе до смерті, якщо вийдеш на пляж в купальнику, або на вулицю в короткій спідниці. В Україні після одруження чоловік не відноситься до жінки як до безправного створіння, яке має все виконувати за першим наказом, а якщо не буде слухатись, то можна і вбити, бо вона його власність. ""насилля над жінками є у всьому світі"". Це називається домашнє насильство і у в цивілізованому світі жінка має право і можливість звернутися в поліцію в таких випадках. В тому регіоні жінки безправні. це взагалі інше, знову ж таки, повна підміна понять.   ні, радикальне мусульманство і тероризм, це одне і те саме. Всі вони ненавидять всіх хто не такий ""поїхавший"" як вони. Різниця тільки в тому, що є ті хто прямо каже ""всі інаковірці мають бути вбиті"", а є ті які так не кажуть, але вважають.  ""є країни крадії..."" слухай, та напевно абсолютно всі країни (крім острівних)  колись були в тих чи інших кордонах. Після другої свотової війни сформувались інші кордони, які до лютого 2014го року були сталими і непорушними.  Повторюсь, це треба бути геть хворим, щоб підтримувати країну, яка на весь світ відома, хіба що своїм тероризмом і біженцями які по європі ріжуть людей на вулицях, гвалтують жінок і дітей....",443290946
77,1733688,2023-10-07,"Я не підтримую хасбалу, якщо так хочеться мені про це тицяти). Я не підтримую Ізраїль. Хай колошматяться як хочуть. Обидва рильця в пушку. Не крадеш території і як бонус не отримуєш безкінечну війну. Чомусь Туреччина або Катар чи ОАЄ не бомблять християнські країни,хоча вони всі мусульмани. В Туреччині та ОАЄ дівчата ходять в чому хочуть і їх ніхто не вбиває за купальники на пляжах 😂 ви самі дуже радикальні. Або мусульмани терористи або святі християни або всі зло. Так не буває. А щодо кордонів. То саме після другої світової Ізраїль крав кожні 20-30 років чужої землі. Де сталі кордони? Подивіться на карти різних років. І не треба фамільярності. Я ж до вас на ви, а ви як злий мусульманин тикаєте жінці 😂( сарказм)",6364424960
78,1732617,2023-10-07,Нада проста пиристать стрилять 👍🏻,536555733
78,1732631,2023-10-07,Та в школі добре вчитися,476633509
78,1732660,2023-10-07,"Сарказм? Ні, не чула?",5653306420
79,1731063,2023-10-07,Воювати шприцями? Таке собі...,408108817
79,1731069,2023-10-07,Я навіть відповідати не буду на те що ти написав,387342984
79,1731075,2023-10-07,"Ну то був сарказм, ти не зрозумів. Але війни перемагаються зброєю,  а не сердечками в інстарграмі, чи підтримкою поранених",408108817
80,1730446,2023-10-07,"А як же в країні війна і крапка?
Порвав сраку (штани) але виїхав з вільної країни вільних людей! Шкода, що лише обраним горлопанам дозволено виїзжати, аж ніяк не кріпосним рабам! Цікаво, буде в ПАРЄ піднімати питання порушення прав людини, мабуть, а саме - незаконно закриті кордони за статевою ознакою? (Сарказм тут, звичайно що ні).",1011667749
81,1725171,2023-10-06,"Хорошее видео на эту тему
Название с сарказмом
https://youtu.be/HnD8Fic4Hfs?si=Xv8kueY2Zr6UBwsw",6626729993
82,1722582,2023-10-05,"🤣а вроде папа леши  тоже был политик, депутат, мэр?))) А сынок сам стал депутатом, сам в политику пошёл...своими ножками дошёл?)))",516609088
82,1722598,2023-10-05,"Та нееее. Леша был обычным трактористом. Только благодаря своему интеллекту и борьбе за правду, типа,  в «люди»  выбился и у кормушки пристроился.",2119558119
82,1722992,2023-10-05,"Гончаренко обраний як мажоритарник, одеситами, а не по списку партії! Ваше хамство і злий сарказм - ваша дрібна сутність злопихача.",1362056824
83,1722606,2023-10-05,"Це сарказм? Чи зелелупі поткоцьоми настільки цинічні та тупі ,що розуміють ,що відбувається  в країні?",5496593791
84,1721629,2023-10-04,"самі написали - самі запитали - тут же самі образились.
чудова схема ♥
ЗИ: боярє - на росії.
у нас же - обрані народом України депутати.
не подобаються депутати - подивіться у дзеркало, вони - відображення наших потреб.",272628416
84,1721642,2023-10-04,"а Вам завжди потрібно сарказм пояснювати? ну шо ж, добре. мої слова про ""бояр"" були, як саркастичне порівняння нинішніх дій влади по відношенню до народу і таке ж відношення опозиції.",733480100
84,1721646,2023-10-04,"якщо це у вас був сарказм, то варто сходити на якісь курси стендапу,
бо ладен вас запевнити що більшість чату сприйняло цей ""сарказм"" зовсім не як сарказм.",272628416
