ConvThread,MessageID,Date,Message,UserID
28,688507,2023-12-15,"враховуючи текст оригінального мему, у смм київстара є почуття сарказму",597386573
29,688442,2023-12-15,Родич орбана?,61434218
29,688444,2023-12-15,"Прізвище Батрин, це не мадярське..",511609389
29,688449,2023-12-15,А ви зовсім не вмієте у сарказм…,61434218
30,687846,2023-12-14,Походу це знають тільки Наталки,597502100
30,687850,2023-12-14,"Бо то для краси було, вам, пацанам не треба, ви і так красіві",467660602
30,687852,2023-12-14,"Чую сарказм, но это на голодный желудок - можно)",578032908
31,685967,2023-12-12,"Тільки з автографом, не сарказм.",144488512
32,685553,2023-12-12,"ну бо ми втрачаємо традиції, втрачаємо історичну тяглість",1132391594
32,685556,2023-12-12,"Армія , мова , скріпи?",597502100
32,685561,2023-12-12,"армія, мова, сарказм",1132391594
33,684886,2023-12-12,ти бажаєш їх бачити поруч з собою?,5237043390
33,684893,2023-12-12,"Табличку ""сарказм"" забув. Ну, з теперішніми тенденціями всіх хто виїхав звинуватять у дезертирстві. Власне, деякі, вже.",114692500
33,684897,2023-12-12,"про сарказм - то важливо

бо такі часи - іноді важливо  демонструвати",5237043390
34,684866,2023-12-12,"Це все ухилянти, їх потрібно мобілізувати та на фронт",114692500
34,684886,2023-12-12,ти бажаєш їх бачити поруч з собою?,5237043390
34,684893,2023-12-12,"Табличку ""сарказм"" забув. Ну, з теперішніми тенденціями всіх хто виїхав звинуватять у дезертирстві. Власне, деякі, вже.",114692500
35,684737,2023-12-11,"Нічо, наступне літо виправить ситуацію",5286675988
35,684738,2023-12-11,Амінь. Іншалла.,388782907
35,684739,2023-12-11,Це був чорний сарказм😞 забирайте назад сердечки😭,5286675988
36,680187,2023-12-06,"а у вас, виявляється, Ігоре, такі глубіни іноді откриваються...",1132391594
36,680189,2023-12-06,я їх ретельно штукатурю іронією і стьобом,671849875
36,680193,2023-12-06,"ми всі, пане, ми всі. всі ті почорнілі шматки своєї душі ми тщательно штукатуримо бравадою і сарказмом",1132391594
37,679484,2023-12-06,"це не генератор, це життєвий досвід",1132391594
37,679507,2023-12-06,"то мо, тоді варто про це відразу вказувати?",5237043390
37,679513,2023-12-06,"тоді коментар буде складатися з одних дисклеймерів. про сарказм попередь, про жарт попередь, про досвід попередь",1132391594
38,679445,2023-12-06,"перерву одноразово свою схиму, бо згадав, що подібне було і в моєму житті

не  можу сказати, що жалів пінку, але фраза *люба, а чому від тебе смердить, як від щойно вибритого мужика?* все повернула на місця

і жінка стала пахнути по-жіночому

———-

в якості тортур побуду в ро ще 2 дні",5237043390
38,679446,2023-12-06,А як має пахнути жінка? Кабошар де Гре чи Опіум ІСЛ - достатньо жіночі запахи?,5286675988
38,679450,2023-12-06,"Хлібом, молоком і домашнім очагом

Сарказм)",467660602
39,679378,2023-12-06,А шо це за прикол про путіна як людину року?..найвищий левел сарказму чи справді щось таке могло буть?,663181267
40,678625,2023-12-05,сарказм,701251977
41,676494,2023-12-03,"увага, це не навчальна тривога! увага, в чаті білопальтошники, увага! усім діяти згідно затвердженого плану цькування та сарказму!",1132391594
42,676058,2023-12-02,"Якщо наніч кави нап'юся на голодний шлунок, то бува",1132391594
42,676059,2023-12-02,"та я взагалі не про те, але порекомендую ще цигарочку",5237043390
42,676060,2023-12-02,Та я взагалі тоже. Но сарказм затонкий...,1132391594
43,671228,2023-11-28,"я не волшебнік, я только учусь.",1132391594
43,671229,2023-11-28,"ну, не боги в горшки накладали...",5237043390
43,671230,2023-11-28,я шось сьогодні після новини про пані Буданову особливо ненавиджу людішок. какгби не сорваться в лютий сарказм і подйобки,1132391594
44,670940,2023-11-28,,5286675988
45,670301,2023-11-27,та звертайся. там і розкажуть як ні чого не робити виграти війну. і як авіаносці США будуть захищати нас і т.п.,215172099
45,670305,2023-11-27,"де там?
у шарашці?

чи знаєте ви, що це таке?",5237043390
45,670309,2023-11-27,"так, знаю. тому і написав саркастично. на твій сарказм",215172099
46,666224,2023-11-23,,209338343
46,666230,2023-11-23,"Я кажу без сарказму, реально вийшло так що катастрофа на Чорнобильський зробила більше користі природі виселивши звідти людей.",236135462
47,665678,2023-11-22,Красно дякуєм 🥰 (і це без сарказму),645340480
48,664953,2023-11-21,"Українці восхітілісь рішучістю болгар!*без сарказму, реально щось хороше сталося*",153331350
49,663967,2023-11-20,"Гаразд. Все буде добре, - є й втрати, але й досягнення. Підозра цьому хєру - це добре, то що він крав - погано, але може ж покарають, а на наступного ще подивимся і тоді будем судити. Боротьба триває 💪",645340480
49,663969,2023-11-20,"ну не перегібайте, про все добре))) але да, боротьба триває",1132391594
49,663971,2023-11-20,"Ну добре, дійно перегнула трохи 😅 але весь комент без сарказму, чесно",645340480
50,663120,2023-11-18,Ахахах бліін))) ви реально це дізнавалися?)),467660602
50,663123,2023-11-18,,411452861
50,663125,2023-11-18,Я дійсно перестаю чути сарказм),467660602
51,662712,2023-11-18,"Так, а  зелі +, він зміг, на 5 році роботи рука не дрогнула! Сарказм!",516806576
52,661553,2023-11-17,,2138916991
52,661558,2023-11-17,"Ну тоді й вибори проводити можна
Нема тривог - нема небезпеки",126642968
52,661560,2023-11-17,"це в 2023 це сарказм, а в 2024 люді усталі ат вайни 2.0",190944926
53,660300,2023-11-16,"Якщо сарказм треба пояснювати, то його не треба пояснювати",388782907
54,658103,2023-11-14,За Пересыпью жизни нет))))),578032908
54,658114,2023-11-14,А цо то є - Пересип? 🧐,388782907
54,658117,2023-11-14,Это был сарказм или незнание Одессы?),578032908
55,657821,2023-11-14,"так і слово ""сарказм"" тоже. але сарказмихи не існує)))",1132391594
56,656041,2023-11-13,Чому я того довьня взагалі маю дивитись?),597502100
56,656043,2023-11-13,"бо він критикує владу. треба до кінця дивиться його, Арістовича, Дубінського, Шарія і т.д.",1132391594
56,656087,2023-11-13,Люблю твій сарказм❤️,597502100
57,655845,2023-11-13,"Ой, хто б міг подумати. А така з виду хароша людина, завжди такий чемний. І мама така в нього - прекрасна людина 🫥 (на всяк випадок - сарказм)",950390992
58,655364,2023-11-13,"А як же шашлички? 😳 Треба акуратніше їм якось, а то ще паніку посіють і економіка впаде",645340480
58,655367,2023-11-13,"як вона в них впаде, якщо вони получили кілька мільйонів дармової робочої сили?",1132391594
58,655368,2023-11-13,То сарказм був,645340480
59,654891,2023-11-12,За шо ви з нами так?🥹,5286675988
59,654893,2023-11-12,"не люблю несправедливість і травлю. в чаті повно бісячих нитіків, а ополчилися всі на бідного Євгешу",1132391594
59,654900,2023-11-12,"Досі не відстрілюю, це сарказм чи нє((",5286675988
60,653337,2023-11-11,"И ещё долго будет инфраструктурная проблема. Но они упрямые, а машины делают неплохие) Пока будет электрика, а дальше посмотрим.",578032908
60,653340,2023-11-11,а літаки? трактори? грузовики? їх електричними фіг зробиш(,1132391594
60,653363,2023-11-11,"Снова сарказм?) Есть уже и электрогрузовики (не только от святого звиздуна Илона), и самолёты были, хоть и не серийные. Насчёт тракторов не уверен, но тоже что-то слышал.",578032908
61,653250,2023-11-11,"а мастило вони будуть жерти так само?
———
виправлено",5237043390
61,653255,2023-11-11,"Нет. Меньше намного, если не ошибаюсь",578032908
61,653264,2023-11-11,"Це був сарказм. Геенве завжди жере більшу кількість оливи, ніж інші бренди",366738642
62,653175,2023-11-11,Сказала як відрізала і пішла гнобити маленьке троленятко яке сьогодні лякливо мєчеться по чатіку.,620798133
62,653188,2023-11-11,"Мама, іще один із хвантазіями((
З такою буйною уявою вам фанфіки писати тре. Пропоную вам із Наталкою конкурс на найрейтинговіший фанфік👌і чим більше пейрінгів, тим краще)) згорів сарай, гори і хата",5286675988
62,653203,2023-11-11,"По перше плашки ""мізантропічний сарказм"" немає , тому пишу без неї завжди.По друге поки ви вчора фантазували на тему мови дєда для для заспокоєння сплів два дроти, а творчість вона штирить не по дєтськи ,так що ну його .",620798133
63,652933,2023-11-11,"Так вам і нада😈 А то у вас там все тепло да харашо, а нам обідно. А зато тепер у всіх хєрово. Майже комунізьм☝️",5286675988
63,652934,2023-11-11,Зла ви. Та недобра,388782907
63,652941,2023-11-11,"Ладна, прописую вам ще кружку кохве, бо табличку ""сарказм"" ви схоже в упор не бачите",5286675988
64,652906,2023-11-11,у вас за графіком ранкова прокачка зрадоньки?,5237043390
64,652907,2023-11-11,У мене??,1132391594
64,652910,2023-11-11,"ну, від вас же скривають?

/сарказм , якщо ще не прокинулись",5237043390
65,650549,2023-11-09,"Заморозка яйцеклітин, тіки дождемся грошей від ЄС так і в бой😎",467660602
65,650554,2023-11-09,Sounds like a plan,1132391594
65,650558,2023-11-09,"Це тема, без сарказму. Або хоча б слідкувати за рівнем антимюллерового гормону, якщо все ж материнство входить в плани в цілому 🤗",467660602
66,649217,2023-11-08,"Ні не буду😝 я ще не настільки падша женщіна, шоб сама себе за сраку жмакати",5286675988
66,649274,2023-11-08,"Так це ж не для того задоволення 🥹 це для душевної приємності…ну як котика…можна не за жопу🤣.
Дочитала…я - падша женщіна😳",663181267
66,649293,2023-11-08,"Це просто дууже багатошаровий сарказм, не сприймайте так всерйоз)) повністю згодна в усім",5286675988
67,649177,2023-11-08,"Та переживаю, розлюбили((",5286675988
67,649181,2023-11-08,"Я вас відлюблю за двох, дайте довиздоровити🫶
Подарунок чекає…аби не заржАвів)",663181267
67,649191,2023-11-08,"Більш за все мене лякає, що ніхто навіть і не подумав розгледіти тут сарказм😐 бля, це вже рілі погано",5286675988
68,648003,2023-11-07,"О, який раритет !!! Обожнюю ïх промову !!!! До речi, iрландська теж романо-германська, що якнайменьш цiкаво, тобто iрландцi це теж с континенту, але ранiше прийшли :))) 

languages are delightful !",5359871552
68,648028,2023-11-07,а якщо це був сарказм то дуже засмучуюсь і йду в тінь похнюпивши носа,5429334164
68,648046,2023-11-07,"Никакого сарказма ! мы когда с женой включаем их сериалы, прям заслушиваемся, забывая о содержимом :))) 

Кстати, русский язык, как _самостоятельный_ наравне с украинским _как самостоятельным_ сформировался за 150 лет до основания московского болота. Это наш язык !!!! Они его украли, так же как название ""Русь"". У них вообще ничего своего нет. Это ж орда. 

Так что отказываться от русского языка, потому что на нём говорит мельдония - это как отказываться от iPhone, потому что его отжал гопник. 

Мы вернём и всю нашу культуру и все наши языки.",5359871552
69,647987,2023-11-07,"tá, ach Gaeilge nó Úcráinis amháin",5429334164
69,648003,2023-11-07,"О, який раритет !!! Обожнюю ïх промову !!!! До речi, iрландська теж романо-германська, що якнайменьш цiкаво, тобто iрландцi це теж с континенту, але ранiше прийшли :))) 

languages are delightful !",5359871552
69,648028,2023-11-07,а якщо це був сарказм то дуже засмучуюсь і йду в тінь похнюпивши носа,5429334164
70,644384,2023-11-03,,471759606
71,644363,2023-11-03,,471759606
71,644372,2023-11-03,"Все одно водій винний, ще й депутат же. Бо нашим людям то траса не там, то перехід не такий, то їхав машиною, козел *табличка ""сарказм"", на всякий випадок*.",698784357
72,643772,2023-11-02,"от бачите?
невідворотність покарання бачите?",5237043390
72,643802,2023-11-02,"Не бачу. Побачу, коли він сидітиме. Бо це ще не покарання, а імітація бурхливої діяльності",354055891
72,643812,2023-11-02,"так, згоден

але і сарказм ви також не помічаєте...",5237043390
73,643761,2023-11-02,"АХУЄННО! 

17 жовтня 2019-го генпрокурор Руслан Рябошапка подав до НАБУ та САП заяви щодо притягнення Дубневича до кримінальної відповідальності

22 квітня 2020 року антикорупційна прокуратура завершила досудове розслідування

17 жовтня 2023 року НАБУ оголосило Дубневича у розшук

- - - 

17 жовтня 2019-го генпрокурор Руслан Рябошапка подав до НАБУ та САП заяви щодо притягнення Дубневича до кримінальної відповідальності, звинувативши його у привласненні 93 млн грн Укрзалізниці[26].

Також проти Дубневича розглядається інша справа, згідно з якою Рябошапка планує висунути йому звинувачення, це неправдиве декларування відомостей про статки[27].

31 жовтня 2019-го недоторканність було знято 241 голосом у Раді та 229 голосами було підтримано його арешт[28]. Згодом, 2 листопада, Вищий антикорупційний суд обрав Дубневичу, фігуранту 41 антикорупційного розслідування[29] запобіжний захід у вигляді застави розміром 100 млн грн, 7 листопада суму було зменшено до 90 млн[30].

8 листопада 2019 року за Дубневича було внесено 90 млн грн застави й відпущено з-під варти[31].

22 квітня 2020 року антикорупційна прокуратура завершила досудове розслідування у справі Дубневича та тендерів «Укрзалізниці», й передала матеріали кримінального провадження на ознайомлення фігурантам[32][33].

11 жовтня 2023 НАБУ вручило Дубневичу та п'ятьом іншим людям підозру у розкраданні газу на 2,1 млрд грн.[34][35][36] За даними слідства, протягом 2013—2017 років він організував схему крадіжки газу підконтрольними йому службовими особами Новояворівської та Новороздільської ТЕЦ[37].

17 жовтня 2023 року НАБУ оголосило Дубневича у розшук[38][39]. Його підозрювали в заволодінні майном держави на 2,1 млрд грн[40]. У жовтні колегія суддів ВАКС після неявки Ярослава до суду, постановила привести його до суду детективами НАБУ для розгляду справи про розкрадання 93 млн грн Укрзалізниці та сплати штрафу[41].",354055891
73,643764,2023-11-02,"той самий легендарний на 100% свій генпрокурор Рябошапка?
так вони з Дубневичем зараз ще й мабуть сусіди.",190944926
73,643800,2023-11-02,">АХУЄННО! 

Це був сарказм. Він 4 років гуляв і встиг виїхати за кордон, поки НАБУ в носі длубалось",354055891
74,643495,2023-11-01,,229493916
75,643266,2023-11-01,"До. Ведь написано ""испокон веков"". Да и пост сарказм же, картошка же не из дружественной Беларуси, а из загнивающей Америки))",1838280616
76,642544,2023-10-31,,421444937
77,642540,2023-10-31,"Коен сарказмував в першу чергу над США, але ми живемо в якомусь збоченому клоунворлді, де сарказм не сарказм, ідіотія вже не викликає жодної реації, а нова коричнева вісь зла знищила абсурд як поняття",315669940
78,640271,2023-10-27,"От вступимо в ЄС, зразу реформи проведемо.",620798133
78,640652,2023-10-27,"Мрії мрії… от вам вже 2 країни які будуть проти, доки в них при владі будуть теперішні премʼєри. В уйобщині орбан вже рочків з 10 і ще стільки ж протримається. Словаки, мабудь, також тим шляхом підуть.",288144650
78,640692,2023-10-27,То був сарказм на поради про зміни в ЄС,620798133
79,640452,2023-10-27,"Я в курсі. І не просто дивізіон пускових, а ще й радари, системи заряджання, командні машини тощо.
Але все одно - дуже мало.
Ну як передати нам третій дивізіон «буків» - приблизно та ж вагова категорія, хоча і значно примітивніші",5208153549
79,640526,2023-10-27,"Значно примітивніше це ти 🌚


Сраказм",597502100
79,640527,2023-10-27,Та чому сарказм? Так і є - я повністю відстав від життя.,5208153549
80,637688,2023-10-24,"Я так розумію, це останній закон, який треба було прийняти шоб перемовини про вступ до ЄС почались",5270326132
80,637689,2023-10-24,ЄСу не піхір чи назвається у нас теродиниця село чи селище чи СМТ?:) кулсторі:),1393532134
80,637693,2023-10-24,Ви недопоняли сарказму),5270326132
81,637444,2023-10-24,"нічого не розумієте в сучасному стендапі,- то був маразм, пардон- сарказм",599010023
82,634490,2023-10-19,"Поцікавтеся, що таке ""сарказм"".",684286699
82,634502,2023-10-19,"Я в курсі, що таке сарказм, але все одно варто почитати про суто пострадянський стиль",5208153549
82,634503,2023-10-19,"Не в ту сторону питання тоді.

Апд. Доречі, тамочки теж був сарказм.",684286699
83,634470,2023-10-19,"Поцікавтеся, що таке «бабушатник»",5208153549
83,634490,2023-10-19,"Поцікавтеся, що таке ""сарказм"".",684286699
83,634502,2023-10-19,"Я в курсі, що таке сарказм, але все одно варто почитати про суто пострадянський стиль",5208153549
84,634469,2023-10-19,"Ремонт божественен, дайте контакт дизайнера🙏🙏🙏",5286675988
84,634470,2023-10-19,"Поцікавтеся, що таке «бабушатник»",5208153549
84,634490,2023-10-19,"Поцікавтеся, що таке ""сарказм"".",684286699
85,633281,2023-10-18,А чим президентка встигла зашкваритись в плані руснявості?,211329924
85,633289,2023-10-18,"Ну, вона практично займалася бездіяльністю щодо руху парламенту у бік РФ: закон про ""іноагентів"" (нічого не нагадує, ага), максимально можлива відмова від санкцій проти РФ, посилання до біса СБУ через серйозні звинувачення у допомозі контрабандистам постачання товарів до РФ від країн-членів ЄС (грузинська служба безпеки допомагала), + нещодавно вирішили що російські бази на окупованих територіях Грузії це ""ОК"".

Також від президента були заяви типу ""давайте жити дружно"" і вона дуже сильно топила за те, щоб Саакашвілі посадили. Останньому повірили з ЄС, що державники РФ особисто заплатити президентці Грузії, щоб Саакашвілі посадили, а зараз він взагалі подихає у тюрмі (як би він мені не подобався, але це хріново з боку нинішньої грузинської влади)

Але коли президент вирішила поїхати до Європи та заявляти, що хоче поговорити про мир у світі під час свого турне — парламент сприйняв це як спробу ""відмежуватися від проросійської двіжухи"" та вирішили оголосити імпічмент 

Не слухайте тих, хто виправдовує Зурабішвілі, вона як Пашинян: вірила русні, а потім вирішила ввімкнути задню передачу!...",390609728
85,633303,2023-10-18,"чудовий текст, без сарказму, тож і, будь ласка, не забуваймо про фемінітиви. щоразу гублюся (і певно не тільки я), коли щодо президентки кажуть ""президент"". а так усе чітко - президентка зашкварилася тут і тут. дякую.",5429334164
86,630447,2023-10-13,"Іншої ""демократії"" не маємо.",684286699
86,630448,2023-10-13,"ну пождіть, щас оці панове з дивану як розроблять новий виборчий кодекс, та як заживем! егегей!",1132391594
86,630454,2023-10-13,"бачу сарказм та приниження у ваших словах

великі діла починаються з маленьких кроків",5237043390
87,630149,2023-10-13,"Я зі своїм песимізмом влізу, бо мені це виглядає як ""поганий путін захопив владу і задиктатурив хароших росіян"", бо ну ясно ж що якби не диктатура путіна, звісно ж все було по іншому (сарказм). Все ж таки - глибинне нерозуміння заходу росії",645340480
88,629610,2023-10-12,"о, цей бот вміє імітувати сарказм!",5237043390
89,629591,2023-10-12,"Послиця?  Послиня? Послицеса?
Є сталий варіант? Рілі, без сарказму",388782907
90,629334,2023-10-12,"То був сарказм… чиновників треба розстрілювати за бездіяльність ,а за сонечко дякую ).",1308230874
91,624123,2023-10-06,"Раз уж тут мы все диванные эксперты, то можно поиграться шрифтами генерировать идеи. 
Так как ""Вагнер"" в Африке достаточно неплохо обосновался, то и оттуда можно тащить санкционку, оружие и много интересного. Ещё в Африке можно вполне неофициально порешать вопросики с Китаем, если есть хорошие контакты и нужные люди. 
А людей можно грохнуть. Или показать, что нифига не авторитетные и безопасные там ""Вагнера"" для бизнесов в обход санкций, закона, раздела влияния и т.д. 
Чисто навскидку, что сразу пришло на ум) Разведданные ГУР и прочих служб ко мне никак не дойдут, поэтому родной диван и политические новости.",578032908
91,624127,2023-10-06,"доречі, чому сам Китай ніяк не вступається за африканські країни, де вагнера наводять суєту? хіба це не проти їх інтересів?",554408431
91,624128,2023-10-06,"Так там у него только абсолютно законный бизнес!(сарказм.жпг) Классическое ""ихтамнет"" и обходные пути. И под шумок всё можно порешать и остаться чистыми, пока ""Вагнера"" за них делают грязную работу.",578032908
92,623796,2023-10-05,"Ніт, його не існує. Все, чого немає в голові Олексія разом із половиною цього чату, просто не існує. Не можу уявити = не буває, і весь світ простий як палка, а висновки щолкаються як горіхи. Тільки от з віком та досвідом навіть до квадратних доходе, що існує щось поза межами твоїх стереотипів. Але мабуть, Олексій у нас паралелепіпєд.",5286675988
92,623798,2023-10-05,"а, да. а ще він російськомовний) ну суржикомовний",1132391594
92,623800,2023-10-05,"Розстріляти. Превентивно. Не шкода
Бля, сарказм",5286675988
93,623720,2023-10-05,"ні я виїхав на місце розстрілювати всіх по інший бік Дніпра, бо це єдине вірне рішення як боротися з колаборантами. Бо їх же важко відрізняти від інших людей. Вони ж з газєтой ""Правда"" на обговорення з перейменувань вулиць не приходять лєнінів захищать. Правда же?

ставити лапки і писати сарказм не буду якщо що)",190944926
94,623699,2023-10-05,"Треба вміти писати. Якщо то був сарказм - то потрібно його акцентовано і до діла застосовувати, а не подавати як власну думку.",5236324084
95,623662,2023-10-05,"""Російськомовні? Заслужили, не шкода""
УВАГА, ГІРКИЙ САРКАЗМ! ЦЕ НЕ Я, це так думають деякі альтернативно обдаровані отут 👉https://t.me/D7_channel/37580?comment=623202",5286675988
96,623603,2023-10-05,Чого нема?,388782907
96,623605,2023-10-05,"Ну, мабуть того, що почав тіпа як є, а тепер треба лице зберегти, то напускаєте туману, шановний ))",671849875
96,623610,2023-10-05,"Шта?
Нема, як є, але є як нема як є?
Брррр 🤪

А-а, список ""таких"" каналів?
Ну то сарказм був 🤷‍♂🙃",388782907
97,623488,2023-10-05,"То був сарказм типу: ''ну є у русні гарні краєвиди, а потім і культурна спадщина в них теж нічого...'' ))",5025085291
97,623542,2023-10-05,"А щодо культурної спадщини все давно сказала баба Лєра: «главный продукт нашего экспорта — не нефть и газ, это страдания; […] русская литература прекрасна, как цветы в болотной трясине, но для жизни она губительна», чи якось так, цитата неточна.
Ну і найрозумніші з росіян це давно відчували й передавали в своїх творах, що таке русня є й чим дише, але хто ж їх читав?",286857726
97,623550,2023-10-05,Саме тому це і був сарказм!,5025085291
98,623508,2023-10-05,у ФОПів податок на зажратість) заробляєш у валюті? ділися),1132391594
98,623514,2023-10-05,Логіка покинула коментарі...,348680807
98,623515,2023-10-05,"сарказм забули завезти, угу",1132391594
99,623171,2023-10-05,Агоу! Ви так скоро до Пушкіна з Достоєвським дойдете)),5025085291
99,623177,2023-10-05,Тобто?,286857726
99,623488,2023-10-05,"То був сарказм типу: ''ну є у русні гарні краєвиди, а потім і культурна спадщина в них теж нічого...'' ))",5025085291
